,0
2140,600228194
2141,609404073
2142,576913261
2143,604175783
2144,595994071
2145,609263937
2146,609183940
2147,609181479
2148,609132263
2149,602214979
2150,608984910
2151,583116435
2152,604704236
2153,608660745
2154,603198635
2155,608544282
2156,608507388
2157,608464947
2158,608383075
2159,608074813
2160,608021188
2161,607972134
2162,607823293
2163,607716397
2164,607656819
2165,607531591
2166,607522082
2167,607365215
2168,607339790
2169,607257513
2170,607241533
2171,607201766
2172,607199240
2173,607152208
2174,607070143
2175,607068072
2176,607061044
2177,607057846
2178,607038165
2179,606937801
2180,606869327
2181,606849689
2182,606837842
2183,606773964
2184,606771962
2185,606765855
2186,606662626
2187,606635801
2188,606605195
2189,606373991
2190,606286794
2191,606282764
2192,583114474
2193,606150013
2194,606127507
2195,595560621
2196,606036880
2197,605899808
2198,605753844
2199,605691415
2200,605657782
2201,605594563
2202,602736160
2203,605470469
2204,605419135
2205,605244695
2206,605244344
2207,583788187
2208,604940623
2209,604821092
2210,604806154
2211,604785559
2212,604780932
2213,604722796
2214,604587408
2215,604536651
2216,604533945
2217,604493465
2218,604485852
2219,604479179
2220,604415475
2221,596449332
2222,604361367
2223,604292997
2224,604246865
2225,604222219
2226,604208318
2227,604121237
2228,604086307
2229,604053021
2230,567283826
2231,603808907
2232,603765833
2233,603736161
2234,603689474
2235,603675105
2236,603367906
2237,603342685
2238,603314627
2239,603038802
2240,602878262
2241,602466751
2242,602443180
2243,602422208
2244,602319236
2245,602304762
2246,602274417
2247,602194051
2248,602173495
2249,602036748
2250,601971840
2251,601943979
2252,601939135
2253,601904924
2254,601765341
2255,601757269
2256,601600455
2257,601587040
2258,601542079
2259,601521088
2260,601503560
2261,601499825
2262,601478392
2263,601447441
2264,601371044
2265,601332331
2266,601229677
2267,601209682
2268,601171672
2269,601099210
2270,601039979
2271,601019566
2272,600975793
2273,600958328
2274,600941794
2275,600941634
2276,600867582
2277,600839467
2278,600822247
2279,600798037
2280,600760742
2281,600690885
2282,600506780
2283,600447789
2284,600438206
2285,600397871
2286,600272081
2287,600241805
2288,600144725
2289,599896189
2290,599846555
2291,599846499
2292,599845202
2293,588076474
2294,599602696
2295,599548909
2296,599529371
2297,599491912
2298,599231116
2299,599140154
2300,599087196
2301,598896817
2302,598841489
2303,598673859
2304,598600749
2305,598437956
2306,598318361
2307,598287857
2308,598287296
2309,598243704
2310,598175591
2311,597824915
2312,597779005
2313,597668127
2314,597661856
2315,597623043
2316,597531158
2317,597505277
2318,597461434
2319,597313197
2320,597169269
2321,597110217
2322,596661030
2323,596658434
2324,596582067
2325,596400511
2326,596296874
2327,596233013
2328,596213820
2329,596092786
2330,596068915
2331,595908485
2332,595865922
2333,595795827
2334,595639486
2335,595481254
2336,595372483
2337,595347310
2338,595343803
2339,592196138
2340,594840511
2341,594771295
2342,594738292
2343,594501249
2344,594337741
2345,594204019
2346,594203760
2347,594167753
2348,612855971
2349,612852734
2350,612832255
2351,612827408
2352,612798872
2353,612796659
2354,612774525
2355,594105114
2356,612677660
2357,612649614
2358,612648125
2359,612636238
2360,612574952
2361,612562730
2362,612556125
2363,599621836
2364,603565390
2365,611161605
2366,612459245
2367,612452629
2368,594108687
2369,612387395
2370,612385543
2371,590310528
2372,612371022
2373,612358550
2374,612356780
2375,612354119
2376,612350874
2377,594983896
2378,608962627
2379,612299471
2380,612277812
2381,612250741
2382,553016546
2383,612104638
2384,612098599
2385,612065200
2386,612056672
2387,612052201
2388,612050370
2389,591421312
2390,592240820
2391,612855971
2392,612852734
2393,612832255
2394,612827408
2395,612798872
2396,612796659
2397,612774525
2398,594105114
2399,612677660
2400,612649614
2401,612648125
2402,612636238
2403,612574952
2404,612562730
2405,612556125
2406,599621836
2407,603565390
2408,611161605
2409,612459245
2410,612452629
2411,594108687
2412,612387395
2413,612385543
2414,590310528
2415,612371022
2416,612358550
2417,612356780
2418,612354119
2419,612350874
2420,594983896
2421,608962627
2422,612299471
2423,612277812
2424,612250741
2425,553016546
2426,612104638
2427,612098599
2428,612065200
2429,612056672
2430,612052201
2431,612050370
2432,591421312
2433,592240820
2434,612034083
2435,611999790
2436,611992665
2437,611991730
2438,611980344
2439,585452329
2440,608985318
2441,608709958
2442,599431548
2443,611938185
2444,564269000
2445,611885695
2446,611867666
2447,611841833
2448,611837857
2449,600140579
2450,609673059
2451,611795830
2452,611775776
2453,605814054
2454,611740736
2455,611734571
2456,581750212
2457,611654142
2458,611636278
2459,594668311
2460,611622647
2461,558805423
2462,611545206
2463,607898299
2464,611465612
2465,611379602
2466,611378394
2467,611327559
2468,611320109
2469,594981220
2470,611316390
2471,603989160
2472,611303095
2473,611300481
2474,599790543
2475,611278910
2476,553737694
2477,611231229
2478,611229481
2479,611208121
2480,591825902
2481,611159244
2482,607573992
2483,611124132
2484,606774087
2485,608397522
2486,611063826
2487,611058778
2488,611049176
2489,605940608
2490,611040278
2491,611039885
2492,611039133
2493,611011088
2494,611000201
2495,610961850
2496,610961157
2497,575981402
2498,610935269
2499,610898087
2500,595894363
2501,546428814
2502,610859580
2503,610825577
2504,610750455
2505,589382986
2506,610728237
2507,610722849
2508,610721064
2509,606777269
2510,610680178
2511,610662766
2512,610646777
2513,610635074
2514,610630691
2515,605362712
2516,594772297
2517,596862637
2518,591719331
2519,581293246
2520,610585435
2521,610569112
2522,610520857
2523,610509655
2524,610440233
2525,610401135
2526,610377351
2527,610364239
2528,604360128
2529,606792805
2530,610259112
2531,610242327
2532,604499719
2533,607467043
2534,577968363
2535,584019208
2536,603716488
2537,606338064
2538,610219307
2539,610201862
2540,610196432
2541,610087854
2542,610069333
2543,610069301
2544,610059765
2545,610059551
2546,610042827
2547,610024014
2548,610015033
2549,610011075
2550,609994306
2551,609909223
2552,609896500
2553,609813202
2554,609742575
2555,609673622
2556,609642932
2557,609607273
2558,609607158
2559,609551198
2560,609548668
2561,603620185
2562,609493990
2563,609482611
2564,609481553
2565,609474833
2566,609459369
2567,609422732
2568,595501256
2569,609284489
2570,609233468
2571,609221934
2572,609218441
2573,609212714
2574,609199656
2575,609181938
2576,584853656
2577,609169287
2578,609151431
2579,609073031
2580,609050172
2581,609033201
2582,609000319
2583,608995955
2584,608972484
2585,608961353
2586,608959550
2587,544233169
2588,608945016
2589,605025818
2590,551539538
2591,532456089
2592,608797340
2593,608775079
2594,608771823
2595,608695899
2596,608660781
2597,608640772
2598,608600681
2599,608594447
2600,608529673
2601,602857489
2602,608391948
2603,608366608
2604,608323590
2605,603941957
2606,608250203
2607,608204022
2608,608180367
2609,608162648
2610,608154948
2611,608099648
2612,608080444
2613,608059076
2614,608033778
2615,607883447
2616,607781706
2617,607726742
2618,607701190
2619,607638764
2620,607631526
2621,605812794
2622,607477141
2623,607465490
2624,607460699
2625,581091637
2626,590080651
2627,513643527
2628,607261295
2629,607256313
2630,607151974
2631,606989585
2632,606988982
2633,606965748
2634,606831986
2635,606719777
2636,606710321
2637,606682159
2638,606627448
2639,606607144
2640,606580310
2641,594113071
2642,587019823
2643,606281630
2644,606181734
2645,602899736
2646,606036733
2647,600797953
2648,605871639
2649,605645018
2650,605519873
2651,605517258
2652,605480937
2653,605380431
2654,605265044
2655,605191589
2656,605096928
2657,605076582
2658,604980664
2659,604935565
2660,604887104
2661,604880695
2662,604864422
2663,604861472
2664,604747289
2665,604559831
2666,604542992
2667,604534179
2668,604473478
2669,604364614
2670,604276165
2671,604264167
2672,604159954
2673,604154428
2674,601811186
2675,604091910
2676,604064114
2677,603986656
2678,603818240
2679,603662265
2680,603477264
2681,603461614
2682,603329400
2683,603289432
2684,603273072
2685,603222873
2686,603201585
2687,603188846
2688,602953838
2689,602909599
2690,602902832
2691,602760689
2692,602690705
2693,602680422
2694,602643833
2695,602622518
2696,602574991
2697,602419411
2698,602371789
2699,602370131
2700,602204307
2701,602181521
2702,602170392
2703,602130139
2704,602053062
2705,601986971
2706,601912543
2707,601872930
2708,601855644
2709,601824858
2710,601584819
2711,595219304
2712,601405897
2713,601367362
2714,601318720
2715,601295558
2716,601292735
2717,601261503
2718,601257859
2719,601252844
2720,601245775
2721,601191236
2722,601184305
2723,601076631
2724,600958340
2725,600892496
2726,600712610
2727,600843358
2728,600822131
2729,600743573
2730,600606345
2731,600591616
2732,591689328
2733,600124419
2734,600054815
2735,599789768
2736,599737411
2737,599732364
2738,599664403
2739,597403197
2740,599642687
2741,569284149
2742,599477335
2743,599467750
2744,599454842
2745,598922187
2746,598866387
2747,598862953
2748,598751738
2749,598698216
2750,598625808
2751,598621739
2752,598616330
2753,598559763
2754,598537911
2755,598525521
2756,598501009
2757,598434034
2758,598431763
2759,598284627
2760,598177899
2761,598085692
2762,597957746
2763,583066432
2764,597453988
2765,597406175
2766,597361759
2767,597340839
2768,597310974
2769,597295946
2770,597028659
2771,571289440
2772,597006753
2773,596993459
2774,596881166
2775,596808114
2776,596759180
2777,596646916
2778,596631051
2779,596318633
2780,596130543
2781,595825396
2782,513217407
2783,595730408
2784,612824662
2785,602336918
2786,583594261
2787,594965328
2788,612768540
2789,612670459
2790,588936625
2791,593871523
2792,596735057
2793,612437579
2794,588440671
2795,612397853
2796,588386751
2797,602507033
2798,593289852
2799,592809227
2800,612190826
2801,612172312
2802,588516509
2803,612113752
2804,575728789
2805,575123761
2806,576190861
2807,611993861
2808,611979919
2809,594952779
2810,592977690
2811,611944280
2812,606426995
2813,611790341
2814,574217764
2815,602407502
2816,578728757
2817,593844155
2818,594522283
2819,611671610
2820,575117232
2821,611669923
2822,594968241
2823,604687214
2824,611415019
2825,574252790
2826,607499699
2827,611381242
2828,596250319
2829,588390596
2830,611312493
2831,595732462
2832,591493078
2833,612824662
2834,602336918
2835,583594261
2836,594965328
2837,612768540
2838,612670459
2839,588936625
2840,593871523
2841,596735057
2842,612437579
2843,588440671
2844,612397853
2845,588386751
2846,602507033
2847,593289852
2848,592809227
2849,612190826
2850,612172312
2851,588516509
2852,612113752
2853,575728789
2854,575123761
2855,576190861
2856,611993861
2857,611979919
2858,594952779
2859,592977690
2860,611944280
2861,606426995
2862,611790341
2863,574217764
2864,602407502
2865,578728757
2866,593844155
2867,594522283
2868,611671610
2869,575117232
2870,611669923
2871,594968241
2872,604687214
2873,611415019
2874,574252790
2875,607499699
2876,611381242
2877,596250319
2878,588390596
2879,611312493
2880,595732462
2881,591493078
2882,611247090
2883,611215166
2884,611172479
2885,610978115
2886,559771959
2887,610914994
2888,610897331
2889,563182402
2890,581116196
2891,603772917
2892,560807360
2893,567817583
2894,610661587
2895,607011120
2896,610602804
2897,593742550
2898,604148610
2899,610274719
2900,610030396
2901,609923358
2902,599497867
2903,609874631
2904,609852198
2905,609815103
2906,609733765
2907,609577342
2908,604955060
2909,609094664
2910,609059688
2911,609024895
2912,589582052
2913,608952935
2914,608894081
2915,608833326
2916,607641508
2917,608758740
2918,608719769
2919,608698358
2920,608661220
2921,608597138
2922,608575444
2923,608512381
2924,607382897
2925,608505512
2926,588392959
2927,598591547
2928,601564810
2929,608112677
2930,608066923
2931,608065786
2932,597749591
2933,608057514
2934,596141644
2935,582984335
2936,607868375
2937,607804376
2938,607801388
2939,593932666
2940,576008667
2941,594545851
2942,607540253
2943,607466601
2944,602349793
2945,594958239
2946,602198915
2947,606987565
2948,577013847
2949,604858217
2950,598593055
2951,606360583
2952,606334177
2953,606299413
2954,600639476
2955,606157957
2956,587240339
2957,606089196
2958,605899913
2959,605542665
2960,605178001
2961,545941052
2962,605005294
2963,604895978
2964,604832488
2965,604802378
2966,604176381
2967,604091528
2968,603590148
2969,603048069
2970,579774465
2971,602871892
2972,602640866
2973,602623366
2974,602237386
2975,602124050
2976,601637277
2977,601391236
2978,601390011
2979,601387615
2980,601381487
2981,600861311
2982,612867300
2983,612865588
2984,612860000
2985,612854408
2986,612843533
2987,612836288
2988,612810516
2989,612801466
2990,612790725
2991,612779698
2992,605177522
2993,602260003
2994,612755251
2995,612721912
2996,612699425
2997,612658204
2998,612654213
2999,612621581
3000,612597226
3001,612593484
3002,612584165
3003,612564075
3004,612561028
3005,612538968
3006,612505515
3007,612491077
3008,612489119
3009,611172752
3010,612444752
3011,612439418
3012,572572395
3013,602607883
3014,612415654
3015,612405089
3016,612403411
3017,612389554
3018,612388134
3019,612360305
3020,612359444
3021,612354704
3022,612337949
3023,612332730
3024,581528320
3025,610591533
3026,612330249
3027,550308834
3028,612867300
3029,612865588
3030,612860000
3031,612854408
3032,612843533
3033,612836288
3034,612810516
3035,612801466
3036,612790725
3037,612779698
3038,605177522
3039,602260003
3040,612755251
3041,612721912
3042,612699425
3043,612658204
3044,612654213
3045,612621581
3046,612597226
3047,612593484
3048,612584165
3049,612564075
3050,612561028
3051,612538968
3052,612505515
3053,612491077
3054,612489119
3055,611172752
3056,612444752
3057,612439418
3058,572572395
3059,602607883
3060,612415654
3061,612405089
3062,612403411
3063,612389554
3064,612388134
3065,612360305
3066,612359444
3067,612354704
3068,612337949
3069,612332730
3070,581528320
3071,610591533
3072,612330249
3073,550308834
